text,created_at
Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo  mendukung penuh langkah strategis pemerintah dalam mewujudkan swasembada pangan dan memberikan makan bergizi gratis demi masa depan yang lebih sehat dan sejahtera. Polri berkomitmen #SukseskanAstaCita ,Mon Feb 10 23:21:50 +0000 2025
@kompascom Seolah ortunya gak sanggup kasi makan anak2nya saja Makan siang gratis dijadikan alasan pemotongan anggaran. Padahal kabinetnya gemuk wamen dan staffnya sebarek. Apa itu gk pemborosan? Kepentingan rakyat pula yg akhirnya dikorbankan! @prabowo @Gerindra,Mon Feb 10 23:21:18 +0000 2025
@kompascom Efisiensi demi anak makan gratis sekali sehari tapi ngorbanin mata pencaharian bapaknya yang harusnya bisa ngasih makan 3x sehari.,Mon Feb 10 23:18:25 +0000 2025
@__LOVE_AG4EVER Yang mau dugem disana siapa njir,Mon Feb 10 23:13:44 +0000 2025
@prabowo Apa pentingnya makan siang gratis saat pagi &amp; malam kelaparan karna orangtua pengangguran? Kenapa ngga tingkatkan kesejahteraan melalui pemberantasan korupsi pelaksanaan proyek yg berdampak langsung ke kehidupan masyarkat serta industri penyerap tenaga kerja,Mon Feb 10 23:12:10 +0000 2025
Program Makan Bergizi Gratis Terus Di Kebut Pendistribusiannya Sampai Pedalaman Papua. #papuaaman #papuadamai ,Mon Feb 10 23:03:52 +0000 2025
@msaid_didu Noh yang berharap bnyk sama si omon2..dipertegas ma dia dia bakal ttp bro sm Mulyono keliatan bgt arogannya makan gratis tp semua dipotong bahkan dana utk beasiswa sprtinya juga bernasib sama! Klo sperti ini bakal jadi lahan korupsi baru kan? Eks TNI tp gmpg disetir!,Mon Feb 10 23:03:17 +0000 2025
@KompasTV Saya kira hebat ternyata cara berpikir nya jauh dibawah standar. Rakyat butuh pendidikan gratis kesehatan gratis bukan makan gratis. Itu sm sj dgn sijoko kasih bansos yg luhut bilang ga tepat sasaran. Hadeeeh. Ya Allah lindungilah kami dr para pemimpin zalim.,Mon Feb 10 23:02:35 +0000 2025
@sc_rhy @fadliiramadann @glrhn Damn that s right Makan gratis itu udah berarti banget buat beberapa orang like dude? Arti berarti di mata lo sekedar makan gratis?,Mon Feb 10 23:02:31 +0000 2025
@MurtadhaOne1 Ini lah makna dari anak nya makan bergizi gratis tapi bapak nya kehilangan lap pekerjaan ,Mon Feb 10 22:20:22 +0000 2025
Lah ya emang gw selalu berpendapat mereka tuh gak miskin. Alam mereka kaya. Gak usah dikasih makan gratis ngapain?? Mending lu jaga alam mereka jangan dirusak,Mon Feb 10 22:17:17 +0000 2025
Tidak ada pejabat pencitraan tidak ada aparat masuk kelas tidak ada anomali botak marah sama bocil. CSR Lawless Burgerbar &gt;&gt; program makan bergizi gratis,Mon Feb 10 22:09:30 +0000 2025
@KompasTV Adiah kok jawabane nglantur gini makan gizi gratis itu janji kampanye ........makan rakyat.......rakyat banyak kena PHK,Mon Feb 10 22:04:32 +0000 2025
Meanwhile gw yg dateng mulu ke conference buat cari makan gratis doang: ,Mon Feb 10 21:55:52 +0000 2025
@MurtadhaOne1 Semua ini gara gara makan siang gratis. Ok gas,Mon Feb 10 21:52:59 +0000 2025
anjir kemenkes top 3 percuma makan siang gratis tapi nanti gabisa nyediain vaksin ke sekolah posyandu gada transport. dikira wilayah posyandu 5 menit doang dari puskes induk apa? ada yg 1 jam bro.. ️️,Mon Feb 10 21:51:12 +0000 2025
@prabowo Program dipaksakan dan buat anak hanya berkeinginan makan gratis hingga sekolah hanya berharap makan lihat nanti saat ujian dan hasil semesteran nya....yakin akan dapat nilai dibawah rata rata sekolah .,Mon Feb 10 21:48:55 +0000 2025
@KompasTV Hebat sekali anda pak wo hebat. Anggaran beasiswa sampe di batalkan karna efisiensi banyak pegawai kontrak kementerian yang dirumahkan karna efisiensi. Demi program MAKAN SIANG DAN SUSU GRATIS,Mon Feb 10 21:25:21 +0000 2025
@KompasTV Ingat Pak Hidup bukan hanya soal makan... Anda pikir dengan memberi makan gratis bisa membuat bangsa ini keluar dari kondisi sulit? Cepat ambil sikap adili Mulyono tegakkan hukum miskinkan koruptor kalau tdk Anda hy omon2,Mon Feb 10 21:14:01 +0000 2025
Jujur kalo liat orang bloon lebih pengen kasih pendidikan daripada dikasih makan.. ‍ 1+10? Berapa yaa ‍ Yee makannya makan makanan gratis dari pemerintah biar tau ,Mon Feb 10 21:13:04 +0000 2025
@ade206 Belajarlah utk melihat polanya permainan pemerintah. Efisiensi anggaran di PU dan IKN adl fakta keuangan pemerintah sedang tdk baik baik saja. Yg kasihan ini para vendor makan bergizi gratis..apakah pemerintah mampu bayar sesuai jatuh tempo. Jangan terjadi seperti vendor lainnya,Mon Feb 10 21:07:04 +0000 2025
Disana Ga Ada Orang yang bisa di bagiin Susu sama Makan Siang Gratis.,Mon Feb 10 20:57:42 +0000 2025
@aparatmati Yang nanya gizinya gimana gua getok kepalanya ya udah tau judulnya Makan Burger Gratis gak ada tuntutan buat menuhin gizi,Mon Feb 10 20:54:01 +0000 2025
3. Program Makan Bergizi Gratis (MBG) Program unggulan Presiden RI 2025 MBG memicu diskusi panas di platform media sosial x sebab banyak dugaan masalah yang muncul dalam pelaksanaannya. Keyword: Makan Bergizi Gratis MBG Source: ,Mon Feb 10 20:51:33 +0000 2025
@rabunjauhhhh Yaiya beda lauknya. Klo mau sama mah makan siang gratis,Mon Feb 10 19:38:45 +0000 2025
Rakyat ga butuh makan gratis yang dibutuhkan pendidikan murah dan gratis serta pelayanan kesehatan yg ramah dan murah.,Mon Feb 10 19:33:56 +0000 2025
Program Makan Bergizi Gratis Hadir di Desa Tlogo Blitar Dukung Generasi Sehat Menuju Indonesia Emas 2045 ,Mon Feb 10 19:31:32 +0000 2025
BGN dan DPR RI Sosialisasi Program Makan Bergizi Gratis di Jakarta Selatan ,Mon Feb 10 19:30:13 +0000 2025
BGN dan DPR RI Sosialisasi Program Makan Bergizi Gratis di Kota Blitar ,Mon Feb 10 19:21:25 +0000 2025
Yang milih 58% yang kena dampak se-Indonesia padahal saat masa pemilu udah banyak orang jelasin tentang pentingnya program kesejahteraan pendidikan yang dibawa paslon lain dibanding makan siang gratis untuk jangka panjang,Mon Feb 10 19:20:14 +0000 2025
@stravenues negeri para bedebah udah lah wok ga usah gengsi mending makan gratis apus aja karna bener2 gagal total pangkas juga kabinet2 gemuk ga guna copot jg komisaris2 kaga jelas di bumn karna mereka dulu dukung lu ya udah sih elu udh jadi presiden kan tinggal copot aja susah bener,Mon Feb 10 19:16:43 +0000 2025
Untuk memberi makan gratis satu kali. Mengorbankan ratusan orang pencari makan sebuah keluarga. Prabowo RI-1 cerdas.,Mon Feb 10 19:14:07 +0000 2025
Sosialisasi Program Makan Bergizi Gratis Hari Kedua di Depok Dihadiri Ratusan Warga ,Mon Feb 10 19:14:02 +0000 2025
Makan Burger Gratis ini bagus banget. Sayangnya Makan Bergizi Gratis ini lebih efisien programnya kalo didaerah tertinggal bukan daerah yg secara taraf ekonominya lebih baik.,Mon Feb 10 19:14:01 +0000 2025
@prabowo Semua pemerintah di dunia gampang sekali mengadakan program seperti ini sesuai sama pemilihnya bodo-bodo pemimpinnya ikut juga kaya gitu. Ingat! kita bukan negara yang pendapatannya surplus/banyak. Pas-pasan sekali kenapa malah ada program makan siang gratis? MAKSAINN DUTTT!!,Mon Feb 10 19:04:47 +0000 2025
@dinulfadli_ MAKAN BERGIZI GRATIS,Mon Feb 10 19:00:42 +0000 2025
@tanyarlfes Abang lalapan lamongan malah nyuruh datang tiap malam dan bakalan di kasih makan gratis. Asal mau makan di tempatnya. ,Mon Feb 10 18:57:25 +0000 2025
Untung gak ada sesi tanya jawab enakan Makan Burger Gratis atau Makanan Bergizi Gratis? ,Mon Feb 10 18:52:39 +0000 2025
Lu bs potong anggaran lain kayak stafsus dan pejabat ga penting tp yaudalah demi mengenyangkan konglo dan program makan gratis yg terkesan dipaksakan.,Mon Feb 10 18:45:12 +0000 2025
ini bisa gasi harga deodorant di murahin lagi? atau gratisin aja kaya makan siang gratis biar si yellow ini pake deodorant bangsat. muka copet minimal pake deo asu,Mon Feb 10 18:36:49 +0000 2025
@NarasiNewsroom bagi rezim bowo yang penting makan siang gratis!!! tsunami gempa banjir kapal tenggelem/jatuh urusan masinig2,Mon Feb 10 18:34:00 +0000 2025
@merapi_uncover Cb sek keracunan siswa2 sek oleh makan siang gratis msti trs demo berjilid2 karo gowo gendero,Mon Feb 10 18:25:55 +0000 2025
Heran sama orang yang milih prabowo. Nohh efisiensi anggaran cuma buat makan gratis doang. Program gak mutu makan siang gratis gak bikin anak sekolahan pinterrr woi.,Mon Feb 10 18:24:53 +0000 2025
@waseiwasena @glrhn Wkwkwk Ya kalo pake duit dia sendiri mah ngapain repot repot jadi presiden buat makan siang gratis,Mon Feb 10 17:44:30 +0000 2025
@paimonfess Belio sengaja ngasih pendidikan gratis biar paimon pinter ga cuma mikir makan mulu,Mon Feb 10 17:37:37 +0000 2025
@Adiprayitno_20 Mantappp demi makan siang gratis 10rb/porsi 1anak ada yg kelaparan 1klrg 4org-5org Krn sumber penghasilan kena PHK ,Mon Feb 10 17:34:43 +0000 2025
dah kaya subsidi silang bpjs aja tapi lebih parah karna gak ngerasain manfaatnya buat diri sendiri sebenernya paling 30% duitnya emang buat makan gratis. 70% masuk kantong pejabat. Sudah mantep belum oke gas oke gasnya? masih denial kah dengan kalimat 'gak ada hubungannya',Mon Feb 10 17:32:12 +0000 2025
@gundiggers ngobrolin makan siang gratis,Mon Feb 10 17:28:12 +0000 2025
@BiLLRaY2019 Kebijakan tolol...anaknya makan siang gratis bapaknya kehilangan pelerjaan akibat pemangkasan anggaran untuk makan siang gratis... Awokwokwokwokwok...,Mon Feb 10 17:24:34 +0000 2025
makan noh makan gratis,Mon Feb 10 17:21:12 +0000 2025
@aparatmati makan bergizi gratis juga kang? ,Mon Feb 10 17:20:08 +0000 2025
@corbuzier ini kemana ya kolonen tuturtinular....ada qoute bagus nih : anaknya makan siang gratis bapaknya kehilangn pekerjaan akibat pemangkasan anggaran untuk makan siang gratis... Tul gak @pandji koh @ernestprakasa,Mon Feb 10 17:19:15 +0000 2025
@KompasTV Ortu diPHK krn efisiensi kantor2 pemerintah anak dpt makan gratis dr hasil efisiensi. Ga masuk akal.,Mon Feb 10 17:18:35 +0000 2025
mau jadi Indonesia emas tapi program yang di unggulkan makan siang gratis potong anggaran sana sini. Makan tuh ego mu wo,Mon Feb 10 17:16:10 +0000 2025
Ak juga mau makan siang gratis lawless ,Mon Feb 10 17:15:33 +0000 2025
@kompascom Anaknya makan siang gratis. Bapaknya di PHK karena efisiensi anggaran. ,Mon Feb 10 17:13:48 +0000 2025
@Franken_blues Ntar lucu beneran lho.... Contoh lucu: anaknya makan siang gratis bapaknya kehilangan pekerjaan gara2 pemangkasan anggaran untuk makan siang gratis... Awokwokwokwokwok...,Mon Feb 10 17:11:06 +0000 2025
@Uki23 Ki @Uki23 lu gal bahas juga banyak yg kehilangan pekerjaaan gara2 pemangkasan untuk makan gratis...tp bapaknya kehilangan pekerjaan...,Mon Feb 10 17:06:31 +0000 2025
@contact030vvv @guzman_sige loh lawless ngadain ini aja MBG makan burger gratis mana ada bergizinya? poinnya kan ke audience yang seneng sama programnya udah mah makan banyak anggaran ga sesuai lagi.,Mon Feb 10 17:04:58 +0000 2025
@muannas_alaidid @msaid_didu @walhinasional Bajer 9 naga.... juga dong anaknya makan gratis...bapak kehilangan pekerjaan gara efisiensi banyak honorer dirumahlan.....taik lu...,Mon Feb 10 17:04:21 +0000 2025
Pimpin Apel Pagi Danlanud RSA Sampaikan Arahan Strategis Makan Bergizi Gratis SMA Hingga PAUD ,Mon Feb 10 17:02:13 +0000 2025
@zuoranx @cuntifism @qualleysday makan gratis,Mon Feb 10 16:57:18 +0000 2025
@aparatmati Makan Burger Gratis. Beda dg MBG yg itu ,Mon Feb 10 16:53:38 +0000 2025
@prabowo Anaknya dikasih makan siang gratis Ayahnya nganggur di rumah ngga punya pekerjaan,Mon Feb 10 16:52:14 +0000 2025
gue dulu raja war kupon makan gratis njir,Mon Feb 10 16:51:12 +0000 2025
@ByArsecret @tanyakanrl makan gratis buat anak komplek,Mon Feb 10 16:50:26 +0000 2025
@kalevesper kalo dapet makan makan gratis yh,Mon Feb 10 16:47:22 +0000 2025
@MurtadhaOne1 Katanya Anaknya makan siang Gratis bapaknya kena PHK. Emang semua anak sekolah kebagian makan gratis juga engga??,Mon Feb 10 16:46:51 +0000 2025
Usai Makan Bergizi Gratis Siswa SD di Maybrat: Terima Kasih Pak Tentara!  Senin Malam,Mon Feb 10 16:46:05 +0000 2025
@perand_r @aparatmati 1. namanya MAKAN BURGER GRATIS bukan MAKAN BERGIZI GRATIS 2. paham CSR gak? berarti mereka gagas sendiri dan punya target sendiri terutama di wilayah terdekat mereka 3. mereka dari awal JUALAN BURGER kecuali dia jualan salad tapi ngasihnya burger baru lu protes,Mon Feb 10 16:45:22 +0000 2025
Ada pocong makan lele dari pada galau dan bengong ikutin Analisis Minat Bakat Zenius aja leeee... GRATIS &gt;&gt; ,Mon Feb 10 16:44:18 +0000 2025
Usai Makan Bergizi Gratis Siswa SD di Maybrat: Terima Kasih Pak Tentara!  #Kostrad TNI AD,Mon Feb 10 16:43:59 +0000 2025
(((layak dan enak))) woww sederhana tapi pembuat program makan gratis gabisa ,Mon Feb 10 16:42:44 +0000 2025
@kompascom Sebelum ke langkah terakhir daripada satu negara di buat pusing lebih baik kita evaluasi saja tim ekonomi secara ekonomi dana 350 trilun untuk makan gratis itu semestinya kita tak harus berhemat secara besar pengelolaan sumber daya kita saya rasa cukup,Mon Feb 10 16:41:02 +0000 2025
Kata siapa makannya banyak? Kalau mau lengkap ya kasih gratis sehari 3x lah minimal. Ini udh cuma dapet makan 1x ga layak pula. Udah ga dapet makan pendidikan pun tak dapat ‍↕️,Mon Feb 10 16:39:53 +0000 2025
emang kalo makan gratis kudu nrima?,Mon Feb 10 16:36:31 +0000 2025
hidup balik ke jaman normal lg aja tanpa ada ada program makan siang gratis biar bapaknya aja yg ngasi makan anaknya. Ini anaknya dikasi makan bapaknya kena efisiensi anggaran. hadeh,Mon Feb 10 16:36:27 +0000 2025
Usai Makan Bergizi Gratis Siswa SD di Maybrat: Terima Kasih Pak Tentara!  #mbgdorongekonomi #papuaviral #AdiliJokowi,Mon Feb 10 16:36:19 +0000 2025
Ortunya terdampak PHK &amp; dirumahkan demi anaknya makan gratis di sekolah. Bisa makan gratis tapi gak bisa beli buku gara-gara ga ada duit. Gurunya juga gajinya molor gegara anggaran pendidikan disunat. Gapapa deh asal kenyang. Tolol dikit ga masalah.,Mon Feb 10 16:35:42 +0000 2025
Oi gw juga mau MBG (Makan Burger Gratis) punya Lawless,Mon Feb 10 16:35:16 +0000 2025
anggarannya dipotong buat program makan bergizi gratis,Mon Feb 10 16:34:52 +0000 2025
@NarasiNewsroom anaknya dikasih makan gratis sehari sekali bapaknya kena phk jd nganggur akibat efisiensi ...tunjangan mewah pejabat gk kena efisiensi..,Mon Feb 10 16:04:31 +0000 2025
@aparatmati Baru tau kalo Lawless Halal soalnya setiap mau beli di restonya katanya ada jual alkohol. Reaction dari siswa legit happy and thats what we meant bu makan gratis yg bikin kenyang senang dan bergizi,Mon Feb 10 16:04:05 +0000 2025
Sekedar Gedabrus Demi Rakyat alasannya Demi Makan Bergizi gratis yang gak jelas juga Gini aja terus IQ 58 dikasih omon2 sudah seneng setengah mati kok ,Mon Feb 10 16:03:57 +0000 2025
@vidreverie RAAAGHHH MAKAN SIANG GRATIS KHUSUS CARATS AAA ,Mon Feb 10 16:03:41 +0000 2025
@KompasTV anaknya makan gratis bapaknya dipecat gara gara efisiensi mikir kesana gak si,Mon Feb 10 16:03:15 +0000 2025
@adolphmatherss @swopeeeel @tanyakanrl padahal ada benernya si Umay kalau sekedar kasi makan gratis di tempat syuting juga bisa..,Mon Feb 10 16:02:44 +0000 2025
aku kan baru kelar nonton GBRB Spin Off syok banget si hoshi ampe 3x datang buat makan dah kayak program makan gratis lu ci WKWKWKW. tp sepanjang eps masakan mereka emg bikin mupeng sih...... jadi pengen recreate resep per-annya merekaa,Mon Feb 10 16:02:13 +0000 2025
@hammsqi Poor hotman hakim yang seperjuangan ama dia pas pilpres jadi menteri dia malah ngebuzz sekarang,Mon Feb 10 15:59:02 +0000 2025
@KompasTV Program Prioritas Kasih makan Gratis Doang Terus Anggaran kemanain lagi Bosku Program strategis lainnya Anggarannya pada dipangkas ? Jangan nanti Nyamain juga Berhasil Kerja saetik menangnya Banyak Kata Pebisnis. ,Mon Feb 10 15:52:47 +0000 2025
@Reva_V1RST Bagi bagi makan siang gratis,Mon Feb 10 15:50:26 +0000 2025
@CNNIndonesia Tetap aja pada nyebut makan siang gratis Presiden/prabowo. Bansos mati kartu ,Mon Feb 10 15:50:15 +0000 2025
@aewin86 Ganjar pun dulu juga tegas bilang akan meneruskan IKN. Tapi ganjar ga menjanjikan program fantastis makan gratis yg dananya luar biasa krn tau bahwa itu ga memungkinkan. Hrs ada prioritas. Sgkan tim PS sdh diingatkan sejak awal dana ga memungkinkan tp ttp yakin dgn janji manis,Mon Feb 10 15:50:09 +0000 2025
(4) Mencari program makan gratis seperti makan puasa Senin Kamis. Alhamdulillah di lingkungan aku tinggal terdapat program makan gratis bagi yang puasa Senin Kamis. Selama galbay aku niatkan untuk puasa di Senin Kamis.,Mon Feb 10 15:48:35 +0000 2025
@Dennysiregar7 Kayaknya waktu kampanye pengurangan anggaran untuk beberapa pos di beberapa kementerian gak ada tapi Kenapa malah ada. Dan kampanye makan siang gratis realisasinya gak ada yang ada Makan Bergizi Gratis bisa jadi MBG makannya bisa pagi atau sore atau malam.,Mon Feb 10 15:47:28 +0000 2025
@iyawok_iya @enoliska_ Ya karena seperti yang saya bilang tadi banyak nganggur dan dicopot pun sudah dilakukan tapi ga solve the problem Dan urusan manajemen tni ini karena ya balik lagi mereka ga punya anggaran buat memperbaiki itu beli alutsista aja harus nyicil,Mon Feb 10 15:46:12 +0000 2025
@prabowo Alhamdulillah semiskinmiskinya kami tak mengharap makan pagi gratis dari pemerintah dana dari BAZNAZ danadari APBN Pendidikan,Mon Feb 10 15:46:02 +0000 2025
@PriscillaDep bagi makan gratis ya..,Mon Feb 10 15:45:36 +0000 2025
@MurtadhaOne1 Yang penting negara hadir kasih makan siang gratis buat anak2nya..solusi bapaknya kehilangan kerjaan,Mon Feb 10 15:45:20 +0000 2025
euy bayi umur 23 tahun boleh makan bubur bayi.. kabita liat ponakan makan bubur bayi jadi teringat masa lalu ,Mon Feb 10 15:44:13 +0000 2025
@PasienGaluh Seminggu sekali gue juga pasti makan mie karena mie instan adalah makanan favorit. Ayam krispi juga enak tapi makanan paling enak adalah makanan gratis. Makan apa aja yang ada #nasinanakkost,Mon Feb 10 15:41:45 +0000 2025
@prabowo Disaat siswa lain sedang makan bergizi dan gratis disaat itu dibanten warga ditangkapi diintimidasi kata @LBH_Jakarta mohon pak prabowo sesuai arahannya jgn sampai war antar warga. Ingat revolusi perancis dimulai dari penjara bastille jangan sampai revolusi RI dimulai dari banten ,Mon Feb 10 15:41:37 +0000 2025
@prabowo Indonesia emas di dukung dengan pendidikan gratis dan berkualitas Indonesia emas di dukung dengan makan siang gratis ,Mon Feb 10 15:39:41 +0000 2025
@setkabgoid Tidak ada makan siang gratis. Makan siang yg di paksa kan. Mengorban kan anggaran utk banyak hal penting lain nya.,Mon Feb 10 15:39:39 +0000 2025
Gw lebih tekanan batin di tempat kerja seenggaknya di rumah gue dimarahin tapi masih dapet makan gratis bergizi lah disitu gak dapet apa² gaji juga dipotong banyak bangke selama ini gue bertahan karena enak lingkungannya ternyata sifat manusia sebenarnya emang bakal ke ungkap,Mon Feb 10 15:36:55 +0000 2025
@muhammadiyah mengembangkan aplikasi digital untuk memonitor secara realtime program Presiden Prabowo Makan Bergizi Gratis (MBG). Aplikasi memantau program ini dari hulu ke hilir mulai dari pengelolaan di dapur hingga ketika disantap oleh siswa di sekolah. Program ini mencatat ,Mon Feb 10 15:35:48 +0000 2025
Pada dipotong ini buat bayar utang apa makan gratis.. apa gegara duit abis buat bangun ikn? Ini pr pemerintah banyak banget anjay masih juga awal tahun udh gonjang ganjing dimana2.. tp aduh dahlah kehabisan kata2,Mon Feb 10 15:34:35 +0000 2025
